IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;Latitude;Longitude;q_1;q_2;q_3;q_4;q_5;q_6_1;q_6_2;q_7_1;q_7_2;q_7_3;q_7_4;q_7_5;q_7_6;q_8;q_9_1;q_9_2;q_9_3;q_9_4;q_9_5;q_9_6;q_9_7;q_9_8;q_9_9;q_9_10;q_9_11;q_9_12;q_9_13;q_9_14;q_9_99;q_9_99_1;q_10_1;q_10_2;q_10_3;q_10_4;q_10_5;q_10_6;q_10_7;q_10_8;q_10_99;q_10_99_1;q_11_1;q_11_2;q_11_3;q_11_4;q_11_5;q_11_6;q_11_7;q_11_8;q_11_9;q_11_99;q_11_99_1;q_12;q_13;q_14_1;q_14_2;q_14_3;q_14_4;q_14_5;q_14_6;q_14_7;q_14_8;q_14_9;q_14_0;q_15;q_16_1;q_16_2;q_16_3;q_16_4;q_16_5;q_16_6;q_16_7;q_16_8;q_16_9;q_16_10;q_16_0;q_17;q_18_1;q_18_2;q_18_3;q_18_4;q_18_99;q_18_0;q_18_99_1;q_19_1;q_19_2;q_19_3;q_19_4;q_19_0;q_19_4_1;q_20_0;q_20_1;q_20_2;q_20_3;q_20_4;q_20_5;q_20_6;q_20_99;q_20_99_1;q_21_0;q_21_1;q_21_2;q_21_3;q_21_4;q_21_5;q_21_6;q_21_7;q_22;q_23;q_24;q_25;q_26_2;q_26_1;q_26_3;q_26_4;q_26_5;q_26_6;q_26_7;q_26_8;q_26_9;q_26_10;q_26_11;q_26_99;q_26_99_1;q_27_1;q_27_2;q_27_3;q_27_4;q_27_5;q_27_6;q_27_7;q_27_8;q_27_99;q_27_99_1;q_28_1;q_28_2;q_28_3;q_28_4;q_28_5;q_28_6;q_28_7;q_28_8;q_28_9;q_28_10;q_28_11;q_28_12;q_28_13;q_28_14;q_28_99;q_28_0;q_28_99_1;q_29;q_29_1;q_30;q_32;Q_completo;d_6;d_13_sala_excl_categoria;d22_cap_atend_cat;d_29_1;d_31_9bin1_sum;d_31_9bin2_sum;d_31_9bin3_sum;d_31_10bin1_sum;d_31_10bin2_sum;d_31_10bin3_sum;d_31_10bin4_sum;d_31_10bin5_sum;d_31_11bin1_sum;d_31_11bin2_sum;d_31_11bin3_sum;d_31_11bin4_sum;nu_trabalhadores
110070;1100700;11;1;Campo Novo de Rondônia;12665;3371;9294;1;3442,005;1100703410100;CENTRO DE CONVIVÊNCIA;32;PRESIDENTE MEDISSE;2461;setor 04;SETOR 04;76887000;CAMPO NOVO DE RONDONIA;RO;semas@camponovo.ro.gov.br;(69) 32392461; ; ;01/01/2014;-10.573.336.159.371.000;-63.614.659.309.387.200;2;1; ; ;1;5;8;0;1;1;1;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;2;0;0;0;1;0;0; ;1;1;1;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;25;6;4;4;1;1;1;1;0;1;1;1;1;0;1;0; ;1;0;0;0;0;0;0;1;0; ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0; ;0; ;1;2;0;2;1;3; ;1;2;2;1;0;0;0;0;3;0;2;0;5
110080;1100809;11;1;Candeias do Jamari;19779;12887;6892;1;6843,868;1100803401883;Centro de convivência;32;21 de Abril;1;por traz do centro cultural;União;76860000;CANDEIAS DO JAMARI;RO;convivenciacandmari.14@outlook.com;(14) 693230176; ; ;25/06/2014;-879.385.716.570.388;-6.370.207.786.560.050;2;1; ; ;1;5;6;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ;0;1;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;1;0;0; ;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0; ;1;1;1;0;0; ;0;0;0;1;0;0;0;0; ;0;0;0;1;1;0;0;1;100;4;5;4;1;0;1;1;0;0;0;0;0;0;1;0; ;1;1;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;0;3;0;1;1;10; ;0;0;0;0;0;0;0;0;0;0;0;0;0
110092;1100924;11;1;Chupinguaia;8301;3663;4638;1;5126,723;1100923407788;CENTRO DE CONVIVÊNCIA;32;ayrton senna;352;Prédio do CRAS;setor 10;76990000;CHUPINGUAIA;RO;semas.chupinguaia@hotmail.com;(69) 992747161; ; ;04/03/2014;-12.550.649.055.824.600;-608.954.831.600.189;2;1; ; ;1;4;6;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0; ;0;1;0;1;0;0;0;0;0; ;0;1;0;1;1;0;0;1;0;0; ;0;4;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;Conforme a demanda apresentada no cras e requisições pelo conselho tutelar, judiciario, e outros profissionais; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;1;1;225;2;4;3;1;1;1;1;0;1;0;1;0;0;1;0; ;1;1;0;1;0;0;1;1;0; ;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0; ;0; ;1;2;0;0;3;13; ;0;0;2;1;0;0;0;1;0;0;1;1;2
110130;1101302;11;1;Mirante da Serra;11878;6444;5434;1;1191,875;1101303408198;CENTRO DE CONVIVÊNCIA;32;Piaui;0;casa;centro;76926000;MIRANTE DA SERRA;RO;semtasmirante@hotmail.com;(69) 34632812;0;34632728;10/03/2014;-1.102.935.763.002.690;-6.266.703.920.364.380;2;1; ; ;1;3;6;0;1;1;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;2;1;0;0;0;0;0; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;1;0;124;6;4;3;1;1;1;1;0;1;1;1;0;0;1;0; ;1;1;0;0;0;0;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;1;0;0;1;11; ;2;1;3;0;1;0;0;0;5;0;0;1;6
120005;1200054;12;1;Assis Brasil;6072;3700;2372;1;4974,175;1200053413312;CENTRO DE CONVIVÊNCIA  JTB;32;RAFAEL MARTINS LEÃO;0; ;CENTRO;69935000;ASSIS BRASIL;AC;semas.ab.ac@gamil.com;(68) 35481442; ; ;22/01/2015;-1.093.849.512.512.010;-6.956.420.660.018.920;2;1; ; ;1;4;4;0;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;2;1;1;0;0;0;0; ;1;1;0;0;0; ;0;1;0;1;0;0;1;0; ;0;0;1;1;1;1;1;1;60;6;5;2;1;1;1;0;0;1;0;1;1;1;1;0; ;1;1;0;0;1;0;0;1;0; ;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0; ;0; ;1;2;0;0;1;6; ;0;2;1;0;1;0;0;0;0;0;1;2;3
120010;1200104;12;1;Brasiléia;21398;14257;7141;2;3916,502;1200103414553;CENTRO DE CONVIVÊNCIA;32;João Jovino de oliveira;461;prédio;Eldorado;69932000;BRASILEIA;AC;assistenciabrasileia@gmail.com.br;(68) 35465397; ; ;15/12/2012;-10.999.632.881.032.500;-6.875.406.682.491.300;2;1; ; ;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;1;2;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;1;0;0;4;1;1;1;0;0;0; ;1;1;0;0;0; ;0;0;0;1;0;0;0;0; ;0;0;1;1;1;1;1;1;20;6;5;4;0;0;1;1;1;1;1;1;0;0;1;1;caminhada orientada e exercícios físicos e localizados;1;1;1;0;1;1;1;1;0; ;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0; ;0; ;1;2;0;2;2;2; ;0;2;1;0;0;0;0;0;2;0;1;0;3
120020;1200203;12;1;Cruzeiro do Sul;78507;55326;23181;3;8779,403;1200203401884;CENTRO DE CONVIVÊNCIA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL- UNIDADE FRANCISCA BARROS;32;23 DE OUTUBRO;571; ;SÃO JOSÉ;69980000;CRUZEIRO DO SUL;AC;smasczs@hotmail.com;(68) 33224303; ; ;01/06/2003;-7.601.135.727.999.400;-726.680.790.933.624;2;1; ; ;1;5;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0; ;0;1;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;1;0;0; ;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;2;1;0;0;1;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;60;6;5;3;1;1;1;0;0;1;0;1;0;0;1;0; ;1;1;0;1;1;1;0;1;0; ;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0; ;0; ;0;1;0;0;1;6; ;0;0;1;1;0;0;0;0;1;0;0;0;1
120020;1200203;12;1;Cruzeiro do Sul;78507;55326;23181;3;8779,403;1200203401885;CENTRO DE CONVIVÊNCIA MISSÃO FAMÍLIA OBRA IRMÃ DEMÉTRIA/CASA SEDE;32;Alfredo Teles;1339; ;AABB;69980000;CRUZEIRO DO SUL;AC;missaofamliamfoid@yahoo.com.br;(68) 33228618; ; ;08/01/2014;-7.627.788.574.380.660;-7.267.730.633.735.650;2;0;02.957.935/0001-96;1;1;5;8;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;0;0;0;1;0;0; ;1;3;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;3;0;1;0;1;0;0; ;1;1;0;0;0; ;0;1;0;0;0;0;0;0; ;0;0;0;0;0;1;0;0;180;5;5;3;1;1;1;1;1;1;1;1;0;1;1;0; ;1;1;0;0;0;1;1;1;0; ;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;Serviço de Convivência e Fortalecimento de Vínculos;1;2;3;3;0;2;2;12;1;1;6;7;1;1;0;0;0;12;0;0;2;14
120020;1200203;12;1;Cruzeiro do Sul;78507;55326;23181;3;8779,403;1200203401888;CENTRO DE CONVIVÊNCIA DO IDOSO LINDOLFO ONOFRE DE ANDRADE;32;IACO;35; ;AABB;69980000;CRUZEIRO DO SUL;AC;smasczs@hotmail.com;(68) 33224303; ; ;01/09/2003;-7.622.439.689.461.480;-7.268.011.729.240.410;2;1; ; ;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;0;0;0;1;0;0; ;1;2;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;2;1;0;0;1;0;0; ;1;1;0;0;0; ;0;1;0;1;0;0;0;0; ;0;0;0;0;1;0;0;1;200;6;5;4;1;1;1;1;0;1;1;1;0;0;1;0; ;1;1;1;1;1;0;1;1;0; ;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0; ;1;1;3;1;0;2;2;12;1;2;5;2;0;0;0;0;0;6;0;0;3;9
120020;1200203;12;1;Cruzeiro do Sul;78507;55326;23181;3;8779,403;1200203401889;CENTRO DE CONVIVÊNCIA DIOCESE DE CRUZEIRO DO SUL- UNIDADE MIRITIZAL;32;NOSSA SENHORA DA GLÓRIA;53; ;MIRITIZAL;69980000;CRUZEIRO DO SUL;AC;pastcri2@yahoo.com.br;(68) 33228264; ; ;08/01/2014;-7.639.049.725.758.190;-7.266.228.328.466.410;2;0;04.021.218/0001-83;1;1;5;6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Pastoral da Criança; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;2;1;0;0;1;0;0; ;1;1;0;0;0; ;0;1;0;1;0;0;0;0; ;0;0;0;0;0;1;0;0;120;6;5;3;1;0;1;0;0;1;0;1;0;1;1;0; ;1;1;0;1;0;0;0;1;0; ;0;0;1;0;1;0;1;1;1;1;1;0;0;0;0;0; ;0; ;0;1;0;1;1;11; ;0;2;2;0;0;0;0;0;4;0;0;0;4
120020;1200203;12;1;Cruzeiro do Sul;78507;55326;23181;3;8779,403;1200203401891;CENTRO DE CONVIVÊNCIA MISSAO FAMÍLIA OBRA IRMÃ DEMÉTRIA/CASA SÃO JOSÉ;32;Travessa da Alegria;15; ;São José;69980000;CRUZEIRO DO SUL;AC;missaofamiliamfoid@yahoo.com.br;(68) 33228618; ; ;08/01/2014;-7.610.937.595.816.640;-726.740.227.721.055;2;0;02.957.935/0001-96;1;1;4;8;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;0;0;0;1;0;0; ;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;3;0;1;0;1;0;0; ;1;1;0;0;0; ;0;1;0;0;0;0;0;0; ;0;0;0;0;0;1;0;0;130;5;5;3;1;1;1;1;1;1;1;1;0;1;1;0; ;1;1;0;0;0;1;1;1;0; ;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0; ;1;1;0;1;0;1;1;11;1;0;0;3;0;1;0;0;0;1;0;0;2;3
120020;1200203;12;1;Cruzeiro do Sul;78507;55326;23181;3;8779,403;1200203407487;CENTRO DE CONVIVÊNCIA DIOCESE DE CRUZEIRO DO SUL- UNIDADE SANTA LUZIA/PENTECOSTE;43;SANTA  LUZIA;161; ;PENTENCOSTES;69980000;CRUZEIRO DO SUL;AC;pastcri2@yahoo.com.br;(68) 33227424; ; ;08/01/2014;-7.584.182.988.970.210;-7.281.134.784.221.640;2;0;04.021.218/0001-83;1;2;5;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Pastoral da Criança;0;0;1;0;0;0;0;0;1;Pastoral da Criança;0;0;0;0;0;0;0;1;0;0; ;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;2;1;0;0;1;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;60;6;5;3;1;1;1;1;0;1;0;1;0;0;1;0; ;1;1;0;1;0;0;0;1;0; ;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0; ;0; ;0;1;0;0;1;6; ;0;2;0;0;0;0;0;0;2;0;0;0;2
120020;1200203;12;1;Cruzeiro do Sul;78507;55326;23181;3;8779,403;1200203414464;Centro de Convivência e Fortalecimento de Vínculos - Educandário;32;25 de Agosto;2503; ;25 de Agosto;69980000;CRUZEIRO DO SUL;AC;rinauro.lima@yahoo.com.br;(68) 999587880; ; ;23/03/2018;-7.622.717.111.902.690;-726.712.989.807.129;2;0;04.510.053/0001-03;1;1;5;2;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ;1;6;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;3;0;1;0;1;0;0; ;1;0;0;0;0; ;0;1;0;0;0;0;0;0; ;0;0;0;0;0;1;0;0;100;2;3;2;0;0;1;0;1;1;1;1;0;0;1;0; ;1;1;1;0;0;0;0;1;0; ;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0; ;1;1;3;1;0;0;4;10;1;0;0;4;0;1;0;0;0;3;0;0;1;4
120030;1200302;12;1;Feijó;32412;16636;15776;2;27975,427;1200303407830;CENTRO DE CONVIVÊNCIA E FORTALECIMENTO DE VINCULO;32;Hermenegildo Macambira;195;próximo a ufac;Centro;69960000;FEIJO;AC;ermecildatavares@uol.com.br;(68) 34633373; ; ;25/06/2003;-8.166.551.509.616.370;-7.035.146.981.477.730;2;1; ; ;1;1;1;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;0;0; ;0;0; ; ; ; ; ; ; ; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;99;0;0;1;0; ;4;3;0;0;0;0;0;0;6;0;0;1;7
120035;1200351;12;1;Marechal Thaumaturgo;14227;3969;10258;1;8191,692;1200353413948;CENTRO DE CONVIVÊNCIA DO IDOSO;32;DELEUSE BARAHUNA;33;CENTRO DE CONVIVENCIA DO IDOSO;CENTRO;69983000;MARECHAL THAUMATURGO;AC;fatimaassistencisocial@gmail.com;(68) 33251203; ; ;07/07/2017;-8.945.190.440.477.240;-7.278.965.950.012.200;2;1; ; ;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0;0;0;0; ;0;0;0;0;1;0;0;0;60;2;5;2;0;0;1;1;0;1;1;1;0;0;1;0; ;1;1;1;1;0;1;0;1;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Orientações técnicas do SCFV.;1;1;1;2;0;2;1;6;1;0;3;0;0;0;0;0;0;0;0;2;1;3
120038;1200385;12;1;Plácido de Castro;17209;10382;6827;1;1943,85;1200383408653;CENTRO DE CONVIVÊNCIA;32;DILMO MARTINS;0;ANTIGO SEJA;MANCHETE;69928000;PLACIDO DE CASTRO;AC;crasplacidodecastro.ac@gmail.com;(68) 32371396; ; ;01/10/2013;-10.325.429.397.864.800;-6.718.537.688.255.820;2;1; ; ;1;5;8;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;1;1;1;1;290;2;4;3;1;1;1;1;0;1;0;1;0;1;1;1;Passeios;1;1;1;0;1;1;1;1;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SUAS, Serviço Especializado em Abordagem Social, Enfrentamento à Violência Social Contra Crianças e Adolescentes.;0; ;1;2;0;2;1;13; ;1;6;1;0;0;0;0;0;0;0;2;6;8
120040;1200401;12;1;Rio Branco;336038;308545;27493;4;8834,942;1200403412284;CENTRO DE CONVIVÊNCIA PARA PESSOA IDOSA COSME MORAIS;32;LUIZ PEREIRA;71; ;CALAFATE;69914310;RIO BRANCO;AC;kikiac@hotmail.com;(68) 32228036;8036; ;09/02/2017;-9.975;-67.81;2;1; ; ;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;5;1;0;1;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;0;4;1;0;0;0;0;0; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;100;4;5;3;1;0;1;1;0;1;0;1;1;0;1;0; ;1;1;1;0;0;0;0;1;0; ;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0; ;0; ;3;2;0;2;3;10; ;1;7;1;0;1;0;0;0;1;0;1;7;9
120042;1200427;12;1;Rodrigues Alves;14389;4315;10074;1;3076,951;1200423413942;CENTRO DE CONVIVÊNCIA  DO IDOSO;3;ERNESTO GEISEL;0;PREDIO;DARIO PEREIRA;69985000;RODRIGUES ALVES;AC;assistenciasocialra@gmail.com;(68) 33421047; ; ;30/04/2015;-7.739.781.644.218.590;-7.265.542.030.334.470;2;1; ; ;1;5;2;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;1;0;0; ;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;0;0;2;1;0;0;0;0;0; ;1;1;0;0;0; ;0;0;0;1;0;0;0;0; ;0;0;0;0;1;0;0;0;50;4;4;2;1;0;1;0;0;0;0;1;0;0;1;0; ;1;1;1;1;0;0;0;1;0; ;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0; ;0; ;3;2;0;0;1;5; ;0;2;1;0;0;0;0;0;1;0;1;1;3
120045;1200450;12;1;Senador Guiomard;20179;12703;7476;2;2322,03;1200453413876;CENTRO DE CONVIVÊNCIA DOS IDOSOS;32;Alberto Zaire;55; ;Centro;69925000;SENADOR GUIOMARD;AC;semcias.assistenciasocial@hotmail.com;(68) 899985749; ; ;06/03/2014;-10.151;-67.736;2;1; ; ;1;3;4;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;2;4;2;0;0;0;0;0;0;0;0;0;0;1;0; ;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;0;99;0;0;1;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0
120050;1200500;12;1;Sena Madureira;38029;25112;12917;2;23753,067;1200503409061;CENTRO DE CONVIVÊNCIA;32;JOÃO MAÇAL;430; ;C.S.U.;69940000;SENA MADUREIRA;AC;cidadania.s@hotmail.com;(68) 36122428; ; ;08/07/2013;-9.074.721.471.134.780;-6.866.387.486.457.820;2;1; ; ;1;5;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;associação atletica bando do brasil;0;0;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0;0;0;0; ;0;0;1;0;0;1;0;0;350;4;5;3;1;1;1;0;0;1;0;1;0;1;0;0; ;1;1;0;1;0;0;1;1;0; ;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0; ;0; ;1;2;0;2;1;13; ;0;8;0;0;0;0;0;0;0;0;1;7;8
120050;1200500;12;1;Sena Madureira;38029;25112;12917;2;23753,067;1200503409309;CENTRO DE CONVIVÊNCIA;3;AVELINO CHAVES;1159; ;CENTRO;69940000;SENA MADUREIRA;AC;cras.acresena@gmail.com;(68) 36123967; ; ;08/07/2013;-9.068.025.654.030.050;-686.565.685.272.217;2;1; ; ;1;4;8;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0; ;0;0;0;0;0;0;0;1;0;0; ;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;2;1;1;0;0;0;0; ;0;1;1;0;0; ;0;1;0;1;0;0;0;0; ;0;0;0;0;0;1;1;0;150;2;5;4;1;1;1;1;0;1;0;1;0;1;1;0; ;1;1;0;1;1;1;1;1;0; ;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0; ;0; ;3;2;0;1;1;11; ;2;4;0;0;0;0;0;0;0;0;0;6;6
120050;1200500;12;1;Sena Madureira;38029;25112;12917;2;23753,067;1200503413118;CENTRO DE CONVIVÊNCIA;3;GUANABARA;0;CENTRO;VITORIA;69940000;SENA MADUREIRA;AC;cidadania.s@hotmail.com;(68) 36122428; ; ;08/10/2010;-9.074.806.227.512.490;-6.865.476.608.276.360;2;1; ; ;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;ginastica;0;0;0;0;0;0;0;0;0;1;associação atlética banco do brasil;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;2;0;1;1;1;0;0; ;1;0;0;0;0; ;0;1;0;0;0;0;0;0; ;0;0;0;0;1;0;0;1;150;6;5;4;0;1;1;0;0;0;0;0;0;0;0;0; ;1;1;1;0;0;0;0;0;0; ;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0; ;1;1;1;2;0;2;1;11;1;0;1;2;0;0;0;0;0;0;0;0;3;3
120060;1200609;12;1;Tarauacá;35590;19351;16239;2;20171,074;1200603401893;CENTRO DE CONVIVÊNCIA - CENTRO;32;Coronel Juvêncio de Menezes;383;prédio;Centro;69970000;TARAUACA;AC;acaosocialtk2017@gmail.com;(68) 999481515; ; ;01/04/2014;-816.021.395.139.019;-7.076.433.420.181.270;2;1; ; ;1;5;8;1;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;1;0;0; ;0;2;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0; ;0;1;0;0;0; ;0;1;0;1;0;0;0;0; ;0;0;1;1;1;1;1;1;60;6;5;2;0;1;1;0;0;1;0;1;0;0;0;0; ;1;1;0;1;0;0;0;1;0; ;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0; ;1;3;1;2;0;2;2;6;1;0;4;0;0;0;0;0;0;2;0;1;1;4
